사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201905,9호선,여의도,13,0,2445,2250,4956,24662,10293,118328,13398,157640,13426,59754,15242,28002,21197,26713,22229,25159,26532,29388,27970,24705,32329,22822,41167,24280,101086,25489,142730,31040,63902,23161,46869,12376,45390,10343,30151,10730,11163,6088,1767,2653,1,290,0,0,0,0,20190603
201905,5호선,우장산,1,0,7687,1089,25377,5866,70023,22583,70753,31685,40109,17237,29642,14558,27564,14705,29123,17702,27642,21558,23825,24175,25941,27366,31763,31841,30040,38819,25675,59266,16047,55804,12175,33626,10921,30427,8793,32012,3175,20798,370,6199,0,0,0,0,0,0,20190603
201905,1호선,종로5가,51,3,2245,4205,3415,19150,6140,46654,10238,132023,15872,82787,25849,69513,39106,73872,49898,70185,64227,65891,71314,61424,75453,53202,76603,48341,89000,44294,127195,42015,72829,27388,51429,13344,43705,8823,32254,5928,11544,3661,810,1200,0,6,0,0,0,0,20190603
201905,1호선,제기동,360,6,5600,2439,10512,10759,26059,22594,37545,50517,28834,49387,31672,48103,39418,56340,45851,60016,51070,65647,55520,57876,62666,50639,64121,40776,57066,35652,55271,33751,30207,25151,19774,15182,14631,13344,9809,12590,4686,9194,393,2120,0,0,0,0,0,0,20190603
201905,2호선,낙성대,110,0,12954,2666,31186,12645,97129,25837,147919,53157,94338,46288,51492,37634,43379,28774,46973,33586,49913,36347,41515,36870,45484,41500,49796,49220,54425,64554,66204,105807,40640,100822,30595,67006,29662,65532,25240,70801,14026,48087,2448,14465,2,330,0,1,0,0,20190603
201905,7호선,대림(구로구청),95,2,14458,1231,10259,5105,18114,8685,27121,22470,21629,20572,16505,20325,16133,21994,18767,18631,20206,20236,20204,18422,21344,19582,22615,20880,23550,28925,26279,35438,19226,24701,16093,16436,13817,18621,10285,15863,5636,7979,814,2068,0,0,0,0,0,0,20190603
201905,중앙선,양정,98,0,403,258,1007,1256,3009,3118,2474,3909,1550,1654,1362,1300,1326,1174,1368,770,1585,1243,1625,1079,1590,1004,2446,1346,3639,1404,4069,1968,1650,1577,812,1023,584,806,252,832,118,553,17,203,0,1,0,0,0,0,20190603
201905,7호선,삼산체육관,5,0,3452,391,11063,1792,29709,3657,28385,8101,15410,4767,9843,4670,8625,4507,8959,5873,8490,7267,7734,7114,8586,8226,8872,9426,8516,12448,7878,19983,4882,18758,3667,12034,3118,10615,2102,10570,1116,7646,265,2736,1,659,0,0,0,0,20190603
201905,분당선,매교,371,0,2519,566,3726,1461,8676,4384,11114,13160,5889,4304,3660,2932,3294,2966,3892,3143,3629,3626,3200,3111,3411,3384,5341,5253,7186,6704,6905,9656,3237,6479,2193,4313,2089,3986,2638,3388,401,2265,37,683,0,0,0,0,0,0,20190603
201905,경원선,방학,481,2,12869,1686,17887,5893,38571,9627,38133,22683,27079,13704,20803,12253,18291,11535,20755,13729,19304,14712,16627,16075,16160,19734,17156,23631,18637,25702,20514,35111,12173,33249,8953,20545,7760,18245,5885,15283,2267,10536,239,2756,0,0,0,0,0,0,20190603
201905,중앙선,지평,0,0,0,0,0,0,371,418,320,156,1,0,408,520,0,4,1,0,1,0,0,0,13,0,906,498,1,5,54,93,146,203,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20190603
201905,공항철도 1호선,디지털미디어시티,77,4,3612,890,6932,6894,18441,24718,19934,91647,12788,42023,9419,17610,10640,14107,12164,14878,13557,16058,13921,13148,16550,12848,19629,12906,36670,14973,91669,21977,38686,16635,27068,10439,26703,8740,24013,8425,8786,5811,965,2635,0,4,0,0,0,0,20190603
201905,6호선,이태원,3,0,17324,1410,12956,7586,15709,12660,20712,38808,16063,28114,14347,21635,15243,21905,19967,26366,21984,28760,23757,27741,26485,31142,31004,35777,38394,45100,42986,60592,35725,56865,35814,37046,42231,32905,45667,29173,31927,26672,4825,10454,0,4,0,0,0,0,20190603
201905,우이신설선,성신여대입구(돈암),3,0,964,349,1303,1467,4562,5288,7656,10179,5690,8033,5193,7388,5594,7594,6574,7390,6471,8574,6906,8473,7950,8535,8509,9570,9376,11028,11103,14027,7491,10271,7162,6012,7901,4594,7742,3595,3443,2733,804,845,0,2,0,0,0,0,20190603
201905,2호선,강남,314,6,17015,13593,26913,60841,51251,188783,82408,371194,72256,372474,70697,185947,90704,155348,115198,151565,149301,182536,155119,158555,182261,152724,203763,160409,268025,196613,407478,278368,268157,206872,219363,101490,267588,83052,288264,69228,128937,43752,22304,13700,4,83,0,0,0,0,20190603
201905,경강선,세종대왕릉,1,0,191,22,407,87,1062,503,1136,601,749,538,730,579,661,883,553,694,628,446,649,719,739,780,698,661,753,656,689,687,332,1025,206,477,138,547,53,287,21,454,1,134,0,0,0,0,0,0,20190603
201905,경의선,서울역,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20190603
201905,경의선,화전,0,0,572,503,1648,1567,3865,2710,6486,11941,3927,12232,4285,14768,4752,5265,5732,4221,5919,7367,7137,4192,7201,3436,12025,4463,11172,3866,10899,4540,6179,4373,4514,3748,3900,2954,2800,3144,2101,3125,150,1699,0,0,0,0,0,0,20190603
201905,경의선,곡산,2,1,269,247,782,784,1951,1584,1949,3256,1352,897,786,835,913,895,891,836,910,764,1094,996,1145,797,1260,1000,1836,1014,2333,1975,882,1415,667,883,457,807,309,725,141,380,12,149,0,0,0,0,0,0,20190603
201905,4호선,쌍문,117,4,26407,1334,61812,12249,156545,18223,168038,33705,100273,26370,67581,23062,57532,25942,55893,29765,51414,34516,44344,38212,41065,48681,44081,60032,45983,77126,45148,116193,32211,120780,23153,77393,19394,70940,14964,71196,7320,48054,1138,17711,0,0,0,0,0,0,20190603
201905,일산선,백석,60,3,4714,2342,12015,8022,26952,14782,29743,31798,22304,20862,19834,17692,20225,16819,20929,18305,21241,20795,20769,20731,23545,22024,23954,23914,28975,27352,33367,31812,19940,32715,15842,19568,16179,16294,11998,15054,4672,10688,786,4096,0,1,0,0,0,0,20190603
201905,경부선,안양,296,3,17257,3001,37179,12787,99869,24111,94596,69218,56684,70967,41589,45469,38944,41865,46733,41603,47053,47326,43201,43440,53763,44096,70180,51644,73942,68489,56258,105119,39661,90797,36971,49714,38980,47242,35680,43649,17905,29215,599,4861,0,0,0,0,0,0,20190603
201905,경인선,간석,419,27,6610,1137,14174,3000,30397,4793,28727,10482,16659,7006,12148,6327,10922,6421,11559,7639,11170,8393,9126,9103,8770,10475,10061,13704,11190,17500,11661,23967,7654,23469,5886,15084,5314,13693,4234,12746,2117,8826,182,3493,0,0,0,0,0,0,20190603
201905,경의선,서울역,4,0,763,11,1187,8055,2200,17813,3805,53440,2261,13696,2254,8475,2561,6991,3453,8594,4468,4023,5414,3814,6593,3742,9246,3787,15007,8036,33195,7148,10506,5493,12296,2326,5131,1535,1535,212,2892,1741,2,148,0,0,0,0,0,0,20190603
201905,경의선,운정,28,1,3639,285,17470,4143,33045,6233,29515,9297,15673,5197,12507,4646,10134,5293,9818,6393,8583,6309,7701,7410,7796,9188,9387,12251,10475,18046,9868,22095,5655,22998,4263,12838,3498,13776,2620,12432,764,7730,97,3887,0,0,0,0,0,0,20190603
201905,5호선,종로3가,13,1,1921,491,2565,6994,4043,16854,6419,49962,7518,44699,10094,38650,13865,43350,20891,42046,27947,42281,34131,38588,40440,34002,44968,32101,51905,33104,70181,39681,48717,24390,41190,12451,44106,9698,37046,7654,17590,5040,2340,1795,0,15,0,0,0,0,20190603
201905,경의선,홍대입구,31,0,764,153,1008,791,1675,2599,2275,6343,1681,6534,1799,4399,1550,4020,2079,5318,2450,5360,3146,5238,4028,5399,4410,5475,5661,6674,7513,8066,5858,6125,5625,3895,7031,3165,8127,2364,4176,2175,299,533,0,0,0,0,0,0,20190603
201905,7호선,뚝섬유원지,12,1,5593,782,10471,4957,24675,8122,36324,16827,24675,11587,14356,12784,13676,17260,14279,19330,16150,24759,16967,27657,19367,31535,21857,35097,26460,42248,30742,52712,31514,44664,32695,27375,39984,19050,31218,16328,14449,8992,1740,2721,0,12,0,0,0,0,20190603
201905,7호선,하계,14,1,9140,1377,27722,7818,81675,22121,87659,32002,49323,29035,34948,21752,33188,21538,35812,27479,32653,31914,30804,28685,34284,31594,42086,35263,40192,44116,36093,63462,22947,68330,17657,41164,16246,36431,14992,35802,5625,25910,983,9364,0,0,0,0,0,0,20190603
201905,7호선,중계,12,1,10332,2143,27337,6743,74027,21061,76868,36587,42867,21525,30547,16167,27760,15545,27398,17247,26583,20274,23196,19316,24558,22282,29744,25516,27557,33963,24295,51691,14875,55798,11689,33702,13988,31849,11110,30339,5660,20289,1250,7075,0,0,0,0,0,0,20190603
201905,7호선,상봉(시외버스터미널),369,6,12438,1810,20906,9899,59800,17089,77720,35573,41914,24097,26334,17814,23725,18432,25765,20550,26352,22358,24054,23449,24778,26129,28177,31646,35084,40270,39299,60962,29738,61349,22282,36889,21221,32786,17470,30820,8716,22653,1604,9755,0,11,0,0,0,0,20190603
201905,7호선,장암,1,0,1378,189,7254,1629,19716,1684,13326,2134,5438,2295,3197,2597,2499,1713,2785,1571,2758,1360,2765,1226,3230,1488,3680,1249,4648,1765,3886,2905,2419,3117,1528,1830,1141,1114,513,1199,218,1025,18,326,0,0,0,0,0,0,20190603
201905,중앙선,상봉(시외버스터미널),734,7,7378,779,9379,3138,24259,5866,27242,10028,15801,7327,11654,6061,9672,6996,10072,7754,9335,8927,9186,8498,8629,10625,9926,12314,10838,16684,12308,22302,7884,23128,7398,13114,5966,11636,5089,12446,1928,7610,328,2567,0,0,0,0,0,0,20190603
201905,7호선,중화,6,0,9933,1221,17333,5074,44514,10244,56742,26138,32377,15351,21173,12916,18448,12889,20932,13360,19430,14708,16812,16569,17331,19789,19276,24166,21691,29609,24531,41755,17210,42889,12914,26703,12564,23923,9859,24255,4391,16151,848,5286,0,3,0,0,0,0,20190603
201905,7호선,건대입구,47,0,5272,1068,5788,8874,14899,21252,24160,50314,19586,39368,16153,35021,17912,30862,21477,32423,25433,33281,29361,31951,36981,30813,39947,32718,50592,40427,48838,60446,38424,46886,42130,25356,39858,20857,36842,17605,21842,10026,3664,5481,0,612,0,0,0,0,20190603
201905,7호선,면목,17,0,12975,1367,26153,6353,67905,10290,87245,36381,47223,23655,28752,17294,24590,15217,26094,20931,25752,21571,22579,21291,24884,26655,30352,34639,29134,43168,27786,59610,22091,59112,15025,36580,12740,34409,12201,32951,5625,21854,911,7296,0,1,0,0,0,0,20190603
201905,4호선,노원,156,2,13783,641,30589,11184,65213,19051,72294,36990,44257,39878,35292,29279,33626,29238,36846,33855,36957,37154,35238,39725,36121,44516,41416,50140,43006,65549,45146,99744,34441,88246,35477,53603,32889,48405,33476,43622,16623,33237,3203,11795,5,714,0,0,0,0,20190603
201905,중앙선,팔당,1,0,274,114,766,680,1836,1302,1935,2385,1455,5072,1411,4014,1445,4042,1402,3158,1954,1934,2630,2248,3260,2087,3548,2018,3802,2119,3391,2329,2856,1657,2101,948,2083,782,1125,691,244,355,23,117,0,0,0,0,0,0,20190603
201905,7호선,군자(능동),88,3,8948,1037,15786,8712,39252,10528,64742,28181,40833,20490,23166,12798,20223,11786,22218,12908,22221,14774,20758,15361,20314,18684,24520,21196,29167,26837,37760,40864,24950,38652,20225,23349,19028,21961,16417,20889,8003,13705,1609,4588,0,77,0,0,0,0,20190603
201905,6호선,고려대(종암),26,1,3940,1094,7903,7159,23991,14056,32304,39350,18399,19942,13139,25580,13498,14824,14823,14200,17693,16770,15211,13407,19496,13830,25650,14782,30437,19668,29561,28481,16685,24818,13715,15220,17973,15468,15051,15335,8786,12884,1553,3573,0,71,0,0,0,0,20190603
201905,9호선,신목동,1,0,2232,301,7422,2071,21414,3279,20016,5536,10889,4319,7196,3201,6271,3193,6440,4124,5994,5047,5230,5304,5303,5788,6258,6641,7665,8821,7100,14064,3590,12506,2886,8169,2415,7545,2226,9172,941,5860,229,2006,1,225,0,0,0,0,20190603
201905,7호선,공릉(서울과학기술대),39,0,7479,1409,15755,5642,44668,15927,50622,36177,29087,21579,21721,18804,20484,14512,22572,18227,23242,20464,20742,17619,22555,21179,30648,24280,30477,31553,34384,44038,19918,45645,15660,28156,15004,25516,13944,24658,8271,19304,1651,7261,0,0,0,0,0,0,20190603
201905,중앙선,덕소,1611,1,3809,769,11308,2201,30400,4844,29909,8504,18106,6619,14519,6607,12387,6677,11409,6867,11428,10152,9782,8228,9637,12497,9713,14914,9828,17778,9511,22111,6052,25503,4746,15855,3779,12329,3162,13695,1279,10117,251,4198,0,0,0,0,0,0,20190603
201905,7호선,도봉산,28,1,4947,685,17910,5842,62568,8589,46880,20342,26670,23163,16546,22053,15305,15591,15959,14769,15558,15127,15182,14411,16187,16611,20223,19333,19275,24429,15938,36391,8616,45236,5351,29226,4081,26873,3531,27614,1288,20219,210,8590,4,1582,0,0,0,0,20190603
201905,2호선,잠실나루,12,1,3593,1862,14272,11408,48591,25593,62198,45842,37586,33192,30105,24879,28954,22675,30279,26644,27757,27640,28004,27233,30620,26889,35313,26928,40552,32338,40845,48886,22724,41153,19455,26130,18048,25099,9834,24635,4263,15123,657,5409,0,16,0,0,0,0,20190603
201905,7호선,어린이대공원(세종대),18,0,5060,1411,8327,9912,20050,18278,36262,81258,25036,63514,17581,65474,23234,47417,31065,39291,35436,44391,41674,35526,44200,27783,52842,25359,63811,28519,58394,37248,35040,30830,27707,20075,29369,18344,32083,18242,21628,13368,4789,4929,1,102,0,0,0,0,20190603
201905,6호선,상월곡(한국과학기술연구원),9,0,5272,1017,9532,3539,27595,4254,30961,20444,17197,10776,11335,13133,10575,9778,10977,8284,11774,9037,10509,8492,9722,9128,13284,11693,13197,12732,13754,20834,8846,20148,5304,12185,7631,10616,3512,12096,1751,8538,256,2771,0,0,0,0,0,0,20190603
201905,7호선,중곡,0,0,6340,728,14059,6266,36851,12072,54303,21630,31923,12458,19400,10563,16732,9581,17011,10792,16589,12081,14409,12704,14440,15598,17939,18260,20570,23023,17463,33995,12487,32668,8451,20741,7237,19619,5786,18891,2426,12648,523,3835,0,0,0,0,0,0,20190603
201905,6호선,월곡(동덕여대),27,0,7459,1202,14412,5252,47588,8701,54933,33387,29250,21728,21182,21523,19694,16706,20923,17132,22604,17752,20917,18571,21173,19302,27534,23944,27878,27804,32765,43556,18569,38947,14832,25343,12598,22958,9676,22849,4398,15982,791,4736,0,0,0,0,0,0,20190603
201905,7호선,마들,25,0,10036,1935,24100,4827,69806,8818,64435,11392,35916,10746,25115,10155,21419,10818,22908,12832,19237,14848,16623,16263,16025,20167,16720,23502,16371,29272,14662,41445,9890,47302,6944,30035,5353,25870,4132,25854,1969,18731,333,6997,0,76,0,0,0,0,20190603
201905,7호선,태릉입구,112,1,7610,1691,8650,7373,24026,11640,29454,29338,20010,20249,14866,16542,14024,19236,17782,15322,18261,16861,19238,16493,23814,16692,26099,19271,30461,22253,31567,29582,20682,27829,16230,17910,15169,16421,11662,16442,5338,10615,808,5213,6,1446,0,0,0,0,20190603
201905,2호선,뚝섬,28,0,5132,2210,10629,16812,26296,33829,37286,134197,24268,66527,19940,31824,21336,27124,23863,29483,26920,32006,28931,30947,32879,32093,39154,32911,52827,37061,114133,49205,60483,35699,35477,20217,33755,18077,22768,17935,9571,11905,1421,4321,7,83,0,0,0,0,20190603
201905,7호선,사가정,28,0,12274,2622,23591,13065,59024,13797,76154,29442,45204,18685,29420,17319,25993,17620,27510,19643,26477,20466,23774,21929,23730,27273,27838,33567,31166,41919,30458,61442,22994,59255,16986,36947,14152,33183,11843,32445,5748,19462,1185,7054,0,0,0,0,0,0,20190603
201905,2호선,신촌,190,2,14943,4160,18996,19933,42004,48173,63689,109908,48861,132934,48286,97854,55606,89312,71609,91450,81369,98904,81554,89848,93296,84360,108843,90021,129658,112676,138361,159884,102881,121822,106569,69008,118835,56107,130233,51013,74678,37966,13883,13427,5,91,0,0,0,0,20190603
201905,3호선,신사,76,5,5416,1600,7959,22662,14549,47213,24179,127320,21184,145536,21977,81588,28779,62598,35892,63479,43326,69648,51722,67079,62226,63024,72210,62814,95935,69529,159493,93533,117450,63670,83254,30294,87103,20821,76412,17454,33329,12576,4539,4566,0,4,0,0,0,0,20190603
201905,6호선,석계,948,6,8692,2861,21917,6873,57561,9535,65461,18868,37262,13771,25336,12951,21328,14790,22408,16129,22037,17632,18629,18526,18797,21970,20826,28282,22405,36157,22380,52120,15919,54012,12027,33391,10864,30532,9891,29524,6654,21021,1315,6972,0,26,0,0,0,0,20190603
201905,4호선,수유(강북구청),81,7,24114,4020,54063,15090,144455,24703,160088,66260,101114,49589,69694,41792,62371,40809,66291,42963,64348,47533,58705,54160,57137,63156,62027,76483,66918,94515,80209,141590,50416,140557,39428,91797,34958,82305,29122,82209,17178,55210,2937,16409,0,0,0,0,0,0,20190603
201905,경의선,계양,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20190603
201905,수인선,신포,1,0,1126,200,1510,1409,3409,5053,3491,11303,2285,4348,2198,3141,2588,3693,3502,3716,3815,3783,3954,3655,4598,3720,5990,3613,6349,4282,8408,5723,3879,3656,3283,2174,3120,1727,1788,1530,916,896,5,362,0,0,0,0,0,0,20190603
201905,경원선,창동,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,1,0,0,0,3,0,0,0,1,0,1,0,2,0,3,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,20190603
201905,안산선,안산,2028,6,15362,863,18467,19335,30212,48148,32979,39462,29485,17976,24782,16561,22788,17923,23386,18487,23365,20320,23031,19917,24203,21642,27841,25159,52294,33056,56884,37094,31431,33720,28369,23857,17900,22018,7501,17868,2517,11291,384,4787,3,369,0,0,0,0,20190603
201905,공항철도 1호선,운서,77,2,9207,681,12309,7560,20857,11638,19650,15925,12218,11450,11812,6909,13438,6637,13582,7123,11019,8388,10511,8872,10971,12289,13762,13158,17645,15234,15599,22086,8822,19206,8623,15848,8178,17206,6559,17919,3144,13280,396,4770,0,0,0,0,0,0,20190603
201905,9호선,노량진,270,7,16356,2641,25623,22915,67506,62049,100457,82908,57462,49836,37138,35142,35572,35961,41848,42641,47927,45765,42609,39673,42417,42544,47072,50109,57399,68222,74848,98234,43031,76993,41499,50382,52110,50247,69500,49964,20745,32171,2250,9402,2,331,0,0,0,0,20190603
201905,경인선,구일,275,5,4326,1549,10760,4357,32518,10082,29149,22224,16347,16150,11734,9129,10716,7140,11824,11502,10731,15107,9801,11325,11696,12031,22707,16576,20722,22567,16810,36191,10145,28999,10754,15127,17113,13353,11490,13020,2981,8202,104,1426,0,0,0,0,0,0,20190603
201905,수인선,인하대,10,1,3097,622,9232,2991,23537,5637,21365,21365,11002,12229,8577,14857,9726,8869,10608,10087,11005,11118,11461,9299,13115,10342,16669,12851,17022,17713,16490,25662,10075,15092,8297,10619,9716,10011,10793,9944,6731,5170,192,1848,0,0,0,0,0,0,20190603
201905,안산선,산본,524,4,10376,2351,26900,7907,70552,17226,65422,36534,39071,28866,31059,22830,28245,25444,29648,31227,29633,33389,28946,32602,32143,35111,34026,38255,36341,50774,40747,75698,28937,72786,24330,43344,23288,34456,20353,30077,8611,21610,1675,9592,4,1067,0,0,0,0,20190603
201905,수인선,인천,114,0,506,75,995,1221,2225,3395,2461,5340,1630,4193,1848,4390,1752,5051,2428,6080,3012,5635,3850,5239,3843,5553,4465,5001,4391,4610,3442,5417,2048,3298,1693,2658,1473,2315,879,1976,171,1129,2,410,0,0,0,0,0,0,20190603
201905,경인선,도원,688,11,2771,1358,4648,2469,9126,9588,8675,34534,7249,6272,6530,6515,6783,5278,8809,5425,8397,6137,6958,5851,8584,6649,16985,8335,12762,7981,11823,8787,6927,7651,3896,5664,3727,4460,2740,4491,589,3256,47,2035,0,0,0,0,0,0,20190603
201905,6호선,역촌,14,0,2280,425,6216,2478,18745,3469,19282,9254,10634,5517,7421,5282,6704,5134,7308,6007,7625,6012,6650,6708,5977,6768,5815,9458,6670,11742,6631,17957,3857,16617,2689,9831,2380,8892,1909,8950,876,6896,89,2099,0,0,0,0,0,0,20190603
201905,경춘선,대성리,2,0,3098,105,3639,623,2223,1088,2254,1694,2685,1617,3911,2470,6032,1564,2316,2376,1496,3143,1591,5752,1908,3278,2206,3900,2465,3241,1913,3263,1015,3511,667,1487,514,796,254,754,157,387,1,8,0,0,0,0,0,0,20190603
201905,6호선,디지털미디어시티,55,2,6328,2583,14921,11193,44226,31837,49944,80729,29055,35168,18851,16453,16163,13336,16783,15695,15615,17519,15323,17186,16272,18825,19269,22508,32226,27457,57894,40324,26205,35356,14218,21400,12203,21531,9932,19935,4780,13725,1014,5220,3,566,0,0,0,0,20190603
201905,경인선,주안,1163,20,17013,4029,31911,11990,80137,28006,75549,48492,48637,41342,37738,30757,38559,26890,45034,33144,42855,28771,37913,31626,44003,31811,45546,41113,54467,53990,57021,74460,36860,76495,32193,48623,31497,41831,27578,41932,15755,30807,1151,9238,0,0,0,0,0,0,20190603
201905,우이신설선,솔밭공원,14,0,2028,333,3949,1051,10704,1498,10202,3506,7384,2779,5298,2546,4622,2959,4500,3575,4124,4166,3924,4160,4105,4457,4182,5333,3829,5971,3099,7403,2224,7741,1470,5133,1041,4558,710,4001,303,3107,88,914,0,79,0,0,0,0,20190603
201905,경춘선,춘천,372,0,633,5,1889,562,2355,2364,3159,6731,3571,7132,3107,6433,3426,7165,4164,5655,5467,5120,7488,3606,10929,4476,10717,3383,10259,3845,7041,3051,4549,4364,3716,2117,2264,2134,1332,2274,315,1388,5,1031,0,0,0,0,0,0,20190603
201905,6호선,봉화산(서울의료원),21,0,6185,1442,18789,4684,58613,7876,54329,13185,27151,8556,19199,7679,16733,8042,16018,9796,14569,11817,12542,11990,12229,15097,13958,17440,15682,23551,14894,34659,8307,36987,6190,22383,5169,20379,4580,21709,2094,13688,287,4870,0,751,0,0,0,0,20190603
201905,경춘선,남춘천,495,0,1644,18,4534,1138,4756,3361,6342,7275,6827,7883,6078,6200,5983,11779,6333,10702,8155,5961,8773,5995,8268,5857,9577,5840,9465,8737,7246,4750,5369,10428,4201,4429,3808,3996,2593,5701,713,3060,13,2215,0,0,0,0,0,0,20190603
201905,6호선,청구,1,0,2088,513,3402,2998,8565,7234,11943,27945,7400,13170,5122,5559,5797,4280,5270,4840,5381,5507,5282,5033,5475,5794,6151,6375,7793,7274,13514,9391,9921,6932,6405,5075,5985,4753,4078,4763,2044,3238,383,1206,0,0,0,0,0,0,20190603
201905,1호선,동대문,776,12,17333,2452,12614,9043,19979,17282,26926,33995,25431,33416,23361,36888,26168,41333,30809,40599,34606,40056,36019,37750,36250,35548,34975,32769,35787,32860,35427,32845,25533,33797,21431,25219,19460,19798,16831,18679,9553,14421,1199,5052,1,68,0,0,0,0,20190603
201905,7호선,노원,78,2,8667,2500,17438,9046,44127,23215,46042,48997,33364,48824,31676,38821,35014,34305,38763,39799,40836,45184,41071,44972,45784,45490,49868,49724,50099,56471,55322,73734,38279,67025,37035,35734,30740,28974,32165,25739,12393,19405,2446,7263,1,156,0,0,0,0,20190603
201905,9호선,신논현,6,0,6392,1857,16573,17453,35943,49961,48509,107862,36155,95896,30984,54736,34362,44936,40445,47277,46315,51428,48602,50490,54507,49865,61744,51541,82248,70132,119562,107948,87887,86003,68131,43917,75523,38427,75359,32199,39797,20637,7080,5572,7,485,0,0,0,0,20190603
201905,6호선,태릉입구,23,0,4339,1148,8087,4394,21153,5868,25924,13903,14128,12075,10071,11456,9451,14051,11255,11298,10908,12631,10634,13956,11266,13211,13188,16167,12912,19597,13517,28293,9551,26678,8374,15919,7654,14377,5786,13908,3157,11174,548,5548,0,37,0,0,0,0,20190603
201905,9호선,사평,1,0,825,130,3300,1887,10422,4690,12059,6662,8086,3758,5635,2941,5211,2719,5571,4214,5425,5347,4576,4958,5255,6445,7678,6339,7938,7544,7982,10646,5058,8856,3248,5978,2365,5827,1927,5692,697,2977,139,1292,0,25,0,0,0,0,20190603
201905,9호선2~3단계,선정릉,9,0,1095,913,4075,5873,9711,16864,10697,49750,8200,40109,7589,19345,8509,12663,10310,12713,11158,13630,12364,11578,13125,11384,15215,11622,22028,13012,47354,16640,27898,12610,15787,8135,15127,8125,12725,7910,4939,4880,889,1896,7,31,0,0,0,0,20190603
201905,4호선,미아사거리,96,6,16578,2802,43160,12706,112562,25536,124630,39847,76100,41661,52937,33382,48483,35493,49749,39080,50940,42090,48234,46223,50873,54724,56762,63659,56435,78307,57428,116179,44044,106030,43147,63577,26851,57620,21206,56740,11587,35478,2236,8571,2,2,0,0,0,0,20190603
201905,2호선,성수,57,2,6207,4158,12120,31850,29717,70810,38224,273702,30809,105565,25940,42988,27279,36614,30580,36160,35997,40993,39219,39258,43344,39894,51835,41154,87412,45179,203353,55365,91793,41517,51989,24500,49540,21594,37593,19714,16733,13956,2361,8735,5,1527,0,1,0,0,20190603
201905,3호선,충무로,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,2,0,2,0,5,0,6,0,7,0,3,0,11,0,7,0,2,0,3,0,2,0,2,0,2,0,0,0,0,0,0,0,20190603
201905,안산선,한대앞,182,3,6796,1048,16982,4554,33603,9223,31448,23936,20817,18047,16892,15333,15530,10079,15957,12618,15292,12070,14411,12861,15127,14034,18601,17424,23113,22898,21450,33119,12221,29101,10082,20878,9924,15716,8895,16729,4293,10687,713,5081,1,1,0,0,0,0,20190603
201905,안산선,대야미,2,0,2371,1196,7521,4467,17906,5965,19339,9605,11766,6508,8465,5302,7698,5174,7582,5191,8299,5091,7333,5942,7978,6905,8632,8793,9860,10222,11943,14093,7469,12211,5085,8779,4393,8548,2224,7985,1054,5371,382,1922,0,2,0,0,0,0,20190603
201905,안산선,수리산,20,1,3655,617,10073,1570,23003,4140,22365,7333,13485,6846,9244,10194,9451,7871,9615,5933,8884,6116,8063,6604,8858,6889,8042,7567,7595,8799,7215,12809,4050,12011,2656,8353,1917,7342,1563,6897,612,5535,178,1667,0,15,0,0,0,0,20190603
201905,7호선,고속터미널,47,0,2115,2985,4027,25283,12018,43645,23671,67950,28994,49438,29782,36981,32628,35542,35696,32649,35840,35706,35960,34390,43104,31328,48334,30652,63404,32598,71598,38864,52003,26800,52422,15248,48074,12966,37601,7878,16590,5190,1598,1407,1,2,0,0,0,0,20190603
201905,5호선,여의도,11,0,2488,2897,4842,27530,11533,138568,15841,229104,13911,74812,14693,30227,22624,30103,22705,27846,26537,32203,28268,26499,34690,25452,42369,25586,101588,30005,187954,42849,68232,24119,48646,13368,50327,10264,34349,8763,12392,5513,1481,3179,0,0,0,0,0,0,20190603
